Campaign,Ad Group,Ad type,Labels,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Path 1,Path 2,Final URL,Final mobile URL,Tracking template,Final URL suffix,Custom parameters,Campaign Status,Ad Group Status,Status,Approval Status,Ad strength,Comment
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Brand Repair,Responsive search ad,v3_boost,Sub-Zero Repair Service,1,High-Intent Repair Help,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on high-intent repair requests and reliable completion after approval.,,sub-zero,repair,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Brand Service,Responsive search ad,v3_boost,Sub-Zero Service Experts,1,High-Intent Repair Help,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on high-intent repair requests and reliable completion after approval.,,sub-zero,service,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Near Me,Responsive search ad,v3_boost,Sub-Zero Repair Near Me,1,Local Team Near You,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with quick booking and reliable service communication.,,sub-zero,me,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Same Day,Responsive search ad,v3_boost,Same-Day Sub-Zero Repair,1,Same-Day Slots Open,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Priority scheduling for urgent failures with fast response and transparent process.,,sub-zero,day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Emergency,Responsive search ad,v3_boost,Emergency Sub-Zero Repair,1,Emergency Slots Open,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Priority scheduling for urgent failures with fast response and transparent process.,,sub-zero,emergency,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Technician,Responsive search ad,v3_boost,Sub-Zero Technician,1,Experienced Local Techs,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on high-intent repair requests and reliable completion after approval.,,sub-zero,technician,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Repairman,Responsive search ad,v3_boost,Sub-Zero Repairman,1,Experienced Local Techs,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on high-intent repair requests and reliable completion after approval.,,sub-zero,repairman,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Mechanic,Responsive search ad,v3_boost,Sub-Zero Mechanic,1,Experienced Local Techs,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on high-intent repair requests and reliable completion after approval.,,sub-zero,mechanic,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Specialist,Responsive search ad,v3_boost,Sub-Zero Specialist,1,Experienced Local Techs,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on high-intent repair requests and reliable completion after approval.,,sub-zero,specialist,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Cooling,Responsive search ad,v3_boost,Sub-Zero Not Cooling,1,Fix Not Cooling Fast,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,"Focused on cooling failures, airflow faults, and temperature recovery issues.",,sub-zero,cooling,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Freezing,Responsive search ad,v3_boost,Sub-Zero Not Freezing,1,Fix Not Freezing Fast,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on freezing performance recovery and stable low-temperature operation.,,sub-zero,freezing,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Not Working,Responsive search ad,v3_boost,Sub-Zero Not Working,1,Unit Not Working? Call,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on no-start and dead-unit diagnostics with clear repair approval steps.,,sub-zero,working,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Leaking,Responsive search ad,v3_boost,Sub-Zero Leak Repair,1,Leak Repair Priority,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on water leak source diagnostics to prevent repeat damage and downtime.,,sub-zero,leaking,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Warm,Responsive search ad,v3_boost,Sub-Zero Running Warm,1,High-Intent Repair Help,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on high-intent repair requests and reliable completion after approval.,,sub-zero,warm,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Beeping Noise,Responsive search ad,v3_boost,Sub-Zero Noise Repair,1,Beeping Alert Repair,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on alarm and beeping issues with targeted diagnostics and repair follow-through.,,sub-zero,noise,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Core Error Code,Responsive search ad,v3_boost,Sub-Zero Error Code Help,1,Error Code Diagnostics,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on fault code diagnostics with a clear repair path after root-cause check.,,sub-zero,code,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo San Francisco Repair,Responsive search ad,v3_qs_e,Sub-Zero Repair San Francisco,1,{KeyWord:Sub-Zero Repair},,Get Priority Scheduling,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with fast booking and reliable communication.,,sub-zero,san-francisco,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo San Jose Repair,Responsive search ad,v3_qs_e,Sub-Zero Repair San Jose,1,{KeyWord:Sub-Zero Repair},,Get Priority Scheduling,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with fast booking and reliable communication.,,sub-zero,san-jose,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
